Video ID,Author,Comment,Likes,Published At
Pgg1fyAvkX8,@Mecutehd,chê lỏ quá.những cái hay của nó thì k khen toàn lôi những cái dở của nó ra chê mà chê còn chưa tới nữa.chê gameplay chỉ cần dùng một nút là đánh dc boss thì hài quá.nói như bạn mấy khứa chơi elden ring chỉ cần giáp cùi và nút chém thường là qua dc hết boss đó thôi.chê giải đố nó khó nhưng sao k nghĩ là phần giải đố chỉ là phần phụ thôi đâu bắt ông phải giải hết làm gì chứ.nó làm thực tế đến mức khắc nghiệt luôn ấy.dạng như ông tự mình mò mẫm trong 1 cái hầm ngục và chẳng có một cái phép gì để làm nổi lên những cái ông cần tương tác và việc của ông chỉ là mò và mò đến khi nào đúng thôi.nói chung con game này chơi k dành cho người thiếu kiên nhẫn.tui chơi cả trăm giờ còn chưa qua dc vùng đất đầu tiên đây.và mấy câu đố phần lớn là tui lên youtube xem cách giải chứ mà tự giải chắc mất thêm 100 giờ nữa luôn,2,2026-04-15T07:55:00Z
Pgg1fyAvkX8,@PristineMedal02,Cái giọng này là ức chế vl sau khi chơi game nè :V,0,2026-04-15T04:40:12Z
Pgg1fyAvkX8,@richierens,"Cá nhân tôi thấy Crimson desert còn rất nhiều khuyết điểm, nhưng ko thể ko thừa nhận nó là 1 trong nhưng game thế giới mở hay trong nhưng năm gần đây, đơn giản là vì những khuyết điểm của nó chỉ là những hạt sạn nhỏ hoàn toàn có thể khắc phục được. Nhiều ông chê combat lằng nhằng, quest log thiếu chi tiết, giải đố thiếu gợi ý thì chắc là các ông đã quá quen với thể loại game mì ăn liền được dắt tận tay chỉ tận mặt rồi =))) trở lại với những năm 90 với những game như gothic, morrowind hay ninjagaiden .v.v. tương tự vậy bọn tôi phải mò mẫm từng combo đọc từng dòng quest log để tìm ra những gợi ý, và giải đố thì ối dồi ôi hoàn toàn là mờ mịt =)) vậy mà nó vẫn có thể trở thành những kỷ niệm khó quên nhất trong đời, game thời xưa nó ko chỉ là trải nghiệm giải trí thuần túy, nó còn là những thử thách, nhưng câu đố hóc búa mà bản thân phải vắt óc tìm tòi",5,2026-04-15T04:21:24Z
Pgg1fyAvkX8,@ducvohoan9004,23:05 Freestyle 🤟🤟🔥🔥,0,2026-04-15T03:18:39Z
Pgg1fyAvkX8,@HuyNguyen_art,với những ae chơi con này vì cốt truyện thì ko nên chơi con này còn vì muốn khám phá các thứ của thế giới mở thì con này hay cốt nhất là chờ nó sale r mua game là đẹp,1,2026-04-15T02:09:13Z
Pgg1fyAvkX8,@syhieu6284,"thật ra phút 15 mình góp ý chút chỗ bàn xoay, là từ lần đầu bước vào abyss họ đã chỉ cho mình cái quay đĩa rồi, nên trường hợp này do ad quên thôi à :v",0,2026-04-15T02:08:57Z
Pgg1fyAvkX8,@miuranaoto4945,7:40 Cá Khô ahhh moment,5,2026-04-14T17:41:58Z
Pgg1fyAvkX8,@ToriHaruz,"Đòi tự do nhưng khi cho tự do đúng nghĩa thì đòi phải hướng dẫn, gợi ý, ai chơi thì cứ chơi, chê thì cứ chê, còn cay thì vẫn cứ cay ",1,2026-04-14T16:45:52Z
Pgg1fyAvkX8,@hacke9455,thà ngồi giải tích còn hơn :)),0,2026-04-14T14:02:21Z
Pgg1fyAvkX8,@anivia4889,"Ai chơi BDO rồi thì phần lớn sẽ không chơi game CD vì biết game phần lớn sẽ đi về đâu và chơi như thế nào, nhiều thứ để nói lắm. 1 game BDO là quá đủ, ko cần cái thứ 2. Còn ai thích game CD nhưng cũng hơi bị ức chế không hoàn hảo thì chơi thử BDO trước rồi hẳn qua CD",0,2026-04-14T13:11:48Z
Pgg1fyAvkX8,@tando1646,cái giọng này là cay lắm rồi,0,2026-04-14T11:26:50Z
Pgg1fyAvkX8,@Kial_2303,Với sự thiếu thốn các chức năng QOL như Crimson Desert thì một con cá nào đó sẽ khóc nếu phải chơi game này:>,0,2026-04-14T10:41:56Z
Pgg1fyAvkX8,@LividSeven,Tôi cảm thấy có cái đúng có cái phê rất thiếu muối,0,2026-04-14T10:38:33Z
Pgg1fyAvkX8,@phatminhphan4121,Bạn sẽ không bao giờ là ai nếu cứ đi ĂN CẮP !,0,2026-04-14T09:07:03Z
Pgg1fyAvkX8,@phatminhphan4121,Khi bạn releash một version mà bạn cho là đã đủ tốt và sau đó bị gamer chửi cho sấp mặt và DẠY LẠI bạn cách làm mechanic & puzzle sao cho giống với con người ?😂  Think about that hỡi các bạn fanboy BDO !,0,2026-04-14T09:04:26Z
Pgg1fyAvkX8,@baohuynhnguyen5524,"Sau khi bỏ ra hơn nửa giờ để xem hết clip này thì mình thấy đội ngũ trải nghiệm game của kênh khá là ngooo. Nothing to say, just +1 dislike",2,2026-04-14T08:25:56Z
Pgg1fyAvkX8,@NeiChNGV,"""skill issues"" đã là ""vấn đề kỹ năng"" rồi ""vấn đề skill issues"" là sao nữa sóp?",0,2026-04-14T07:25:58Z
Pgg1fyAvkX8,@nguyenthanhduy0602,"Thấy game hot ra video bú fame à, steam thấy positive xanh lè ra mà chê gì",1,2026-04-14T06:53:49Z
Pgg1fyAvkX8,@Jsonsm,"11:07 3 cai update van deo lam` dc cai gps, chan vai, cho option ON hoac OFF la duoc roi dm",0,2026-04-14T06:41:24Z
Pgg1fyAvkX8,@sjn4960,"Xàm,game này mà chê nữa thì éo biết có game gì hay để khen luôn.Game thủ nước ngoài ai cũng khen nước ta : chê game 😂😂😂",1,2026-04-14T06:35:48Z
Pgg1fyAvkX8,@ChuTuocPhoenix,"Tôi thấy những đánh giá, bình luận 30' sau của Yama Kuma của Phê Game có phần hơi bức xúc phiến diện! Cố tình dùng khuyết điểm để che mờ hết đi cái ưu điểm vượt trội của Pearl Abyss!  Từ năm 2013 đến nay trên thế giới tôi thấy animation combat của Pearl Abyss là đỉnh cao nhất, đặc biệt là nhân vật Mystic và Striker! 2 Nhânt vật này múa Bát Cực Quyền còn đẹp hơn cả Long (the tiger trong Bloody Roar) và Tifa (trong FF7 remake)!  Và phong cảnh, cây cối, hiệu ứng dòng nước, môi trường, thời tiết trong game làm cũng rất chân thực sống động; hơn hẳn tất cả những game MMO RPG mà tôi đã từng chơi!",1,2026-04-14T06:11:16Z
Pgg1fyAvkX8,@krkiva2,mấy ngày đầu còn có quả light attack xong jump bị delay 3.5s sa mạc con lôi các loại game soul với fighting kêu mấy trò đấy còn lâu hơn nhưng hoá ra bốc phét =)),0,2026-04-14T05:30:12Z
Pgg1fyAvkX8,@giahoavo5771,4:02 game cho phép TƯƠNG TÁC 🐧🐧,0,2026-04-14T04:59:35Z
Pgg1fyAvkX8,@viethoang9186,Đến lúc Anh Trường ra mặt thì anh ấy  phải cay đỏ dái :)),0,2026-04-14T04:23:29Z
Pgg1fyAvkX8,@huynguyen3053,anh trường ra trận rồi =)))))))),0,2026-04-14T04:03:59Z
Pgg1fyAvkX8,@QuanMinhNguyen,"Việc nghĩ ra thứ j đó mới (và tự cho là hay ho) rồi ép/muốn người khác dùng là kinh điển trong kinh doanh luôn á. Ko bán thứ bạn có mà phải bán thứ ngta cần, bạn nghĩ sp bạn hay, món ăn bạn ngon nhưng chưa chắc ng khác nghĩ vậy :))",0,2026-04-14T02:27:04Z
Pgg1fyAvkX8,@3110-Rpms,đúng bản chất của bọn hàn xẻng.... LÀM MÀO,1,2026-04-14T02:05:22Z
Pgg1fyAvkX8,@ducanhdao9604,"Cái puzzle thì mấy cái đầu khó thật vì ko có hd gì nhưng quen rồi thì mò một hồi là ra, khó quá hoặc cần chạy lung tung xem tranh thì ytb thẳng tiến. Nhưng mà puzzle của nó hay thật, thỉnh thoảng tôi chán chán hoặc luyện não tí lại lên Abyss chạy vài cái puzzle có khi mất cả tiếng. Đầu game con này nặng nề thật, nhân vật chạy chậm đánh chậm, leo trèo chậm nhưng đấy là mục đích của NPH vì về sau lắp 1 2 viên AS với MS vào là như gió, có AF là bay nhảy leo trèo như chim rồi.",3,2026-04-14T02:02:56Z
Pgg1fyAvkX8,@QuangTran-pm3re,"Lý luận của 1 số xa mạt con kiểu: game này tôi thích + ign chê = game tốt, chê game sai è è🤭",0,2026-04-14T01:04:57Z
Pgg1fyAvkX8,@Slimelyzk7,phan che game lan nay cam giac thieu thieu do khia voi hai huoc hay sao a,0,2026-04-14T00:25:32Z
Pgg1fyAvkX8,@tanhoangag,Chắc là sợ chơi nhanh hết game =)),0,2026-04-13T23:57:01Z
Pgg1fyAvkX8,@ffnson9x,"gửi đến các cháu Sa mạc con !! Defend game thì đừng lôi những con game khác vào rồi chê vớ chê vẩn để dìm game khác mà nâng game của mình lên, càng chê bai bôi bác game khác để đạp lên thì càng làm game của mình xấu đi trong mắt cộng đồng và các gamers khác. Xin chào tạm biệt các cháu “Sa con nhi đồng”. Xong đợt này hẹn ko bh gặp lại😂",1,2026-04-13T19:53:52Z
Pgg1fyAvkX8,@angnhan9946,"Sao phải xóa bình luận làm gì :)) Con game này đưa vào mục Review thì hợp lý, còn xếp chung với Gollum, Concord, Forspoken, ... trong chê game (mục mà trang này viết là ""những tựa game dở tệ"", vâng có cả Dark Souls 2 trong đó, tựa game ẳm vô số giải thưởng, được đề cử GOTY 2014???) ... thì đủ biết người lên kịch bản này chẳng hiểu tý gì về game, ko tìm hiểu kỹ, làm theo sở thích và cái nhìn hẹp hòi phiến diện của bản thân. Crimson Desert điểm yếu có ko? Có, thiếu sót cũng ko ít, nhưng nhìn chung chỉ là tiểu tiết nếu so với tổng thể con game mang lại. Chưa tính các nên tảng khác, chỉ cần lên thử Steam Charts gõ tìm kiếm, có thể nói đây là 1 trong số ít những con game chơi đơn duy trì và giữ chân được số lượng người chơi lớn như vậy, ko hề suy giảm sau nhiều tuần ra mắt, như vậy là biết con game có chất lượng hay ko, ko có hàng trăm nghìn thằng ngu nào cứ chơi mãi một con game dở tệ cả. Rồi nhìn lại tất cả các trang báo lớn đánh giá, 77 điểm trên Metascore 8.8 User score, Very Positive trên Steam (những ngày đầu thường ko nói vì phần đa những tựa game lớn đều bị ăn bom Review trong đó thậm chí có Elden Ring DLC ...). Đánh giá công tâm nên có của 1 trang ""báo mạng về game"": - Cốt truyện: Yếu 4/10 (ko có gì nổi bật, đặc điểm chung của phần nhiều các game hành động phiêu lưu RPG cùng thể loại) - Gameplay: Tốt 8/10 (bao gồm combat, giải đố, ...) - Đồ họa, hình ảnh, âm thanh: Tốt 9/10 - Xây dựng thế giới: Xuất sắc 10/10 (phiêu lưu và khám phá thế giới trong game này ko có gì phải bàn, vô số thứ hay ho để làm) - Tính năng người dùng: Tệ 3/10 (phần lớn đến từ vấn đề điều khiển, ít hướng dẫn, thứ mà người chơi có thể phải tập làm quen để trải nghiệm trọn vẹn game) - Hiệu năng: Xuất sắc 9/10 - Giá/thời lượng chơi: Xuất sắc 10/10 - Trung bình: 7.6 (game ko dành cho tất cả, nhưng nếu chấp nhận đc những tiểu tiết thiếu sót của nó thì ae sẽ có 1 chuyến phiêu lưu hàng trăm giờ với đầy sự thú vị) Cũng ko phải trang nhỏ, đừng vì một số sự khó chịu của bản thân người viết mà đi vùi dập 1 con game đang được đánh giá rất cao trên khắp thế giới.",2,2026-04-13T18:56:53Z
Pgg1fyAvkX8,@CauMuc,"Lần đầu tiên tôi thấy một con game họ làm chi tiết tới mức nếu có 1000 đồng xu dưới chân, bạn phải đứng lên ngồi xuống nhặt 1000 lần.
 Tại sao không làm cái phím Tab sau đó hiện cái bảng có tất cả vật phẩm có thể nhặt ở xung quanh 1 mét?",0,2026-04-13T18:04:40Z
Pgg1fyAvkX8,@nguyenlamtung9901,Giọng của Trường vẫn là một cái gì đó cực kỳ đặc biệt 😮,1,2026-04-13T16:41:12Z
Pgg1fyAvkX8,@pblam,giọng cảu ai thế mọi người :)?,0,2026-04-13T16:09:37Z
Pgg1fyAvkX8,@NhatLe-h7l,thấy ông dũng ct chơi có 1 eps rồi drop là hiểu 😂,0,2026-04-13T14:41:16Z
Pgg1fyAvkX8,@phamhung5062,Mở bài hoang dã quá 🔥🔥,1,2026-04-13T14:36:21Z
Pgg1fyAvkX8,@Wdym-ET,"Theo mình trải nghiệm game thì đúng là game có rất nhiều vấn đề. Từ cốt truyện tới cách nhân vật xuất hiện, cách nhân vật tương tác này nọ, giải đố và ti tỉ những thứ khác. Nhưng sau  vài giờ chơi thì mình đã quen và thấy nó rất là bình thường, không khó như lúc đầu. Và mình thấy gameplay và thiết kế thế giới nó quá tuyệt vời nên hoàn toàn có thể đè hết mấy điểm yếu kia. Cho nên mình nghĩ game này không xứng đáng tròn danh sách chê game, xin lỗi nhưng chủ yếu là do skill  issue.",2,2026-04-13T14:19:14Z
Pgg1fyAvkX8,@khoarrigan,Để tiền mua pragmata :)),0,2026-04-13T13:42:56Z
Pgg1fyAvkX8,@thiennhanlam5071,"0:48 ""một bữa tiệc thịnh soạn?"" ahhh anh chàng đầu tóc hình trụ🥀🥀",0,2026-04-13T13:13:54Z
Pgg1fyAvkX8,@PhotoCopy-y5l,Giọng anh Trường hợp với những chuyên mục Phê game phán hơn. Còn với chê game có lẽ sẽ hợp với chất giọng mỉa mai hơn để tăng tính giải trí một chút (kiểu background vừa nghe vừa làm việc) hơn là nhận ra cái yếu kém rồi quyết định có xuống tiền mua hay không... Hay phê game mời Moralie về quản mảng này xem (Ý kiến cá nhân),1,2026-04-13T13:05:48Z
Pgg1fyAvkX8,@khanhho6441,"T vẫn ko hiểu đc tại sao con này lại bắt chơi nhân vật cố định thay vì cho tự tạo nhân vật. Tại vì nó vấn đề này mà khiến rất nhiều người chơi trong đó có t có cảm nhận sai lệch về con game này. Dù có chối bay chối biến đây ko phải game nhập vai thì vừa vào game chúng ta liền nhập vai vào Kliff tương tác, chiến đấu,… cốt truyện toàn xoay quanh Kliff thì lại ko phải là nhập vai chỉ để lấp liếm 1 cốt truyện tệ hại  Giờ nếu từ đầu PA cho tự tạo nhân vật thứ mà theo t là với kinh nghiệm từ BDO thì cái này dễ như trở bàn tay. Thì mở đầu cứ cho nv chúng ta điều khiển mất hết trí nhớ tỉnh lại ở đâu đó rồi đi khám phá thế giới thôi là quá đủ rồi. Trên đường vừa tìm lại đc đồng tộc kiếm thêm đc đồng minh,… giờ kêu AI viết cho 1 cái cốt truyện trung bình thôi cũng quá đủ rồi. 1 quyết định nhỏ thôi nhưng nó có thể anh hưởng tới cách người chơi nhìn nhận con game này",0,2026-04-13T12:55:02Z
Pgg1fyAvkX8,@TuNguyen-te9if,30:50 1m2 mười ông bụt :))))),1,2026-04-13T12:51:52Z
Pgg1fyAvkX8,@AgentT_007,"2 tiếng chơi rồi xem nên refund hay ko là đẹp rồi, khá khen cho nhà phát triển game khi đã tuồn ra nhiều thông tin về thời lượng chơi đủ để thấu hiểu, cảm nhận game ngay từ khi ra mắt. 1 cái bẫy hay khi mà chơi 2 tiếng rồi refund thì chưa thấy cái hay cái vui của game mà chơi nhiều hơn thì phải chịu đựng sự khổ sở của game tới khi game hay, một cách tiếp cận đặc biệt và xuất sắc!",1,2026-04-13T12:37:22Z
Pgg1fyAvkX8,@locnguyn2912,"Là một người yêu thích dòng game open world, mình cảm thấy thực sự bị xúc phạm iq bởi cốt truyện con game này, thực sự cốt truyện lẫn nội tâm nhân vật khá a đuồi và ?, đặc biệt là kliff, nó như kiểu: m chả cần biết tại sao nó như thế, chỉ cần biết game nó như vậy và làm theo đi í. Và đến nay là 2026 rồi , dù là game aaa nhưng hệ thống nhiệm vụ thực sự quá tuyến tính và chán, đúng kiểu style mmo. Dù công nhận là dev đang làm game tốt lên qua nhiều bản cập nhật, nhưng thực sự với cái story và hệ thống quest a đuồi thế này thì chả có bản vá nào fix nổi. Và dev đành cố gắng đắp lại yếu điểm chí mạng đó bằng lớp đồ hoạ cũng như combat đẹp mắt. Nhưng với những người đã trải qua những open world cảm xúc như witcher, kdc, rd2,… thì thực sự ko thể ngửi nổi. Giá như cd như con cyberpunk đi thì may ra còn sửa đc trong tương lai, chứ còn đây hỏng từ gốc rễ rồi thì chả fix nổi. Đành rằng họ cứ để nguyên là mmo thì ko sao, nhưng đã đú sang thể loại khác thì ít nhất nên viết kiểu gì cho ngửi nổi. Hoặc ít nhất thà để ta tự tạo nhân vật nó còn ổn hơn. Còn điều nữa mình ko thích ở hệ thống combat, là dù họ đã làm ra combat chi tiết và đa dạng như vậy rồi thì nên tập trung vào chất lượng kẻ địch đi còn hơn là số lượng, trừ đánh boss ra thì combat đánh trại địch thực sự chơi lâu sẽ thấy nản, vì số lượng quá đông mà chất lượng chả bõ bèn gì, chỉ là vấn đề thời gian để kliff chém hết cả khu đó, và đúng thật là chỉ cần chuột trái và food thôi cũng đủ để quét hết trại địch rồi. Và đánh boss thì mình cũng đồng tình là toàn tele biến ảo thôi, con nào cũng thế. Tổng kết lại thì con này chơi được, dev cũng biết tiếp nhận và hoàn thiện lại game, nhưng để thành một con aaa đc nhắc đến lâu về sau như rd2, hay witcher, dựa trên những gì nó từng đc kì vọng thì nah, cùng lắm là tầm 3-4 năm nữa game thủ sẽ lãng quên thoi",1,2026-04-13T12:32:16Z
Pgg1fyAvkX8,@mehhhh7836,Chúc mừng PG được lượng bình luận cực khủng nha 🎉,0,2026-04-13T12:02:10Z
Pgg1fyAvkX8,@blabteam2025,Lười chơi mà đòi Phê Game 😂,3,2026-04-13T11:57:12Z
Pgg1fyAvkX8,@tungcrazymonkey,tôi đã tốn 1tr6 vào cái game nhảm nhí này!,2,2026-04-13T11:54:38Z
Pgg1fyAvkX8,@H-1467,Thằng nào shill game thì nên làm theo lời của Lowtiergod,0,2026-04-13T11:01:41Z
Pgg1fyAvkX8,@tingzheng8411,ông trường hơi đớt nha,0,2026-04-13T11:00:17Z
Pgg1fyAvkX8,@NamNguyễn-s7r1d,Chỉ được cái nói đúng.,0,2026-04-13T10:49:20Z
Pgg1fyAvkX8,@sơnnguyễn-h9j5t,13:20 có thể nghe thấy tiếng chửi thề vang vảng :)))))),2,2026-04-13T10:49:08Z
Pgg1fyAvkX8,@vuviet1795,"Kênh rác mà cũng có view phết nhỉ, chắc cũng toàn là.........",2,2026-04-13T10:46:16Z
Pgg1fyAvkX8,@minhvuanh6859,"Chơi nhiều game , nhiều thể loại rồi thì thấy rõ cái ức chế của crimson desert. Ko biết có ông nào kinh qua GOTY 2017 đến giờ rồi mà khen game này hay chưa nhỉ?",0,2026-04-13T10:34:35Z
Pgg1fyAvkX8,@2hondaito,Nen chon nguoi doc biet tieng Anh !,0,2026-04-13T10:24:41Z
