text,label
mỗi tội hình thỏ có vết bẩn không biết giặt có sạch ko,NEU
chỉ đủ 1 lens 1 body,NEU
giá cao so với sản phẩm cùng loại,NEU
vải hơi giãn quá độ size nhỏ không phù hợp người cân nặng lớn,NEG
áo ko đúng hình,NEG
chât lượng quá kém !,NEG
mặc khác so với 2 cái còn lại,NEU
:thumbs_up_light_skin_tone::thumbs_up_light_skin_tone::thumbs_up_light_skin_tone: ưng lắm ạ,POS
shop làm ăn thiếu uy tín,NEG
sao banh chơi dc 2 ngày thì xì bơm lên bình thường nhưng sao khoảng 2 3 tiếng lại xì,NEG
và lại không được đổi size các bạn nên lưu ý trước khi mua,NEU
mình đặt 2c1c túi quần thiếu vải nên rách 1 bên phía trong túi,NEG
mỗi tội là from hoi xấu,NEG
giao hàng chậm nhưng hàng ok hơn so với giá,POS
ko biết là giao lộn hay do mình nhỉ?,NEU
quần bị ra màu,NEG
đường chỉ rơi hết ra,NEG
size nhỏ quá,NEG
chất lượng sản phẩm kém k giống hình,NEG
hộp nát hết,NEG
tất cả đều tuyệt vời nhưng sản phẩm may bị lỗi quá nhiều,NEG
dây đeo không điều chỉnh được độ dài,NEU
có 1 số chổ chỉ may bị tuột như k sao,NEU
shop nói tặng 6 miếng mà ko thấy,POS
áo shops giao hok giống hình áo dính nhiều chỉ vải áo k đẹp,NEG
sl đây thì đúng nhưng thiếu 2 vỏ hộp !,NEU
áo ko giống hình,NEG
không có nhưng được hoàn tiền đầy đủ,NEG
áo mỏng và hơi nóng 1 chút,NEU
hơi xấu,NEG
chất lượng sản phẩm không được tốt hàng giao bị bẩn đục ở tay áo,NEG
gửi nhầm size,NEG
nhưng hình ảnh in trên túi sản phẩm hơi khác xíu so với hình bên bán đưa,NEU
cổ áo may hơi lệch chút,NEG
màu hơi bạc 1m62 54kg mà mặc k vừa,NEG
chất vải cũng khác,NEG
đóng gói sản phẩm rất kém đóng gói sản phẩm rất kém,NEG
chất liệu tạm được chấp nhận với giá tiền này,POS
quần rộng quá tầm 60kg thì mặc mới vừa,NEG
hàng hoá chất vải k dc tốt giao hàng lai châm,NEG
màu ko giống,NEG
nhân viên bán hàng tận tình,POS
bỉm quá mỏng,NEG
bên trong kh tô màu xanh gì hết,NEG
màu không đc đẹp,NEG
chất vải nhiều cotonhơi nóng và k đc mềm!,NEG
nhưng được shop tặng thêm mặt nạ nữa chứ tks shop,POS
shop phục vụ rất tốt nhưng có vẻ quần chật so với mình,POS
đóng gói sản phẩm rất đẹp và chắc chắnưng ý ạ,POS
nói chung với giá 70k thì cũng không đòi hỏi gì được,POS
vẫn lấy 20k tiền ship,NEU
bảo lấy 1 rêu 1 ghi mà lại gửi 2 rêu vậy bạn,NEU
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất chậm,POS
viết lên bảng quá mờ không như mong đợi,NEG
shop giải quyết sự cố rất nhanh xoq trả e hẳn 70k :face_with_tears_of_joy:,POS
mua hàng nhiều lần vẫn rất ưng sp và cách nói chuyện của chị chủ 3,POS
xai tam dc nhưng sac pin hơi lâu,NEG
quảng cáo đơn hàng 99k thì freeship,NEU
chủ shop ưi đừng ghét em nha,POS
chất dầy cứng ko phải chiffon mềm ạ!,NEU
áo k đẹp,NEG
chất lượng tạm đcvải ko co giản lắm,NEG
lịch sự,POS
hiện tại mới có 47kg thôi mà mặc size l bị chật phần chân thì ko biết các mẹ đúng kích cỡ có mặc được ko,NEU
giao thiếu cái đai cho mình r shop,NEG
áo lấy dề đã thấy bị sước móc chỉ tùm lum như là áo mặc r,NEG
đặt áo theo đúng cân nặng và size mà khi nhận được hàng thì áo dài và rộng,NEG
ăn giòn ngon,POS
đóng gói sản phẩm rất kém,NEG
chất lượng sản phẩm kém hàng không giống hình,NEG
vải áo quá tệ,NEG
kiểu dáng y hệt hình nhưng chất vải k mát lắm,NEG
chất lượng sp tốt nhưng shop giao hàng thiếu,POS
khỏi phải mặc đôi,POS
nhưng đặt màu đen lại giao màu xanh,NEG
lo mặc k vừa hoá ra lại rộng,NEG
chú ý phân loại hàng,NEG
giao hàng sai phân loại,NEG
chất lượng sản phẩm rất kém: dây nhuộm mầu nên khi cầm sẽ phai ra tay xanh đỏ tím vàng,NEG
bên trong có vết lỗi vải,NEG
tuy nhiên shop nên kiểm tra hàng trước khi giao tránh trường hợp giao ko đúng mẫu,NEG
lấy ko đúnh size,NEG
sặc sỡ quá,POS
tiết kiệm kiểu này sẽ khó có đơn hàng sau!,NEG
vải dày,POS
kiểu dáng váy thì đẹp nhưng mặc mùa hè thì nóng k thấm mồ hôi,NEG
bỉm dùng chán :,NEG
cần vệ sinh giày kỹ hơn,NEG
fom lần này nhỏ hơn quần dài trc m lấymặc hơi bóbụng hơi kích,NEG
shop giao sai màu áo,NEG
nhưng màu in hơi lem,NEG
k thích mùi chanh,NEG
shop giao hàng không đúng mẫu,NEG
áo bị ố cổ tay áo hơi bẩn,NEG
ảnh của sản phẩm ko thật như trên hình,NEG
rất tệ,NEG
shop phục vụ rất kém không có hàng cũng không báo,NEG
chất giày thì đk nhưng mà lỗi như thế thì ko đk,NEG
lấy 12c mà giờ k dám giao cho khách,NEG
ao khong giông voi anh,NEG
tay ao may hơi âu,NEG
shop de kich 60 120 ma giao khong dung that vong qua chung,NEG
áo đẹp nhưng dáng freesize nên hơi rộng,POS
đặt hàng hết hàng shop không báo 1 cấu trước để khách chọn kiểu khác,NEG
vì vận chuyển nên hư box mất tiêu,NEG
quá kinh khủng,NEG
chat luog k tot nk,NEG
cào mã qr kiểm tra đúng hàng chính hãng,POS
bộ màu hồng chấm bi vải hơi mỏng nên mặc lên bị lộ vải lót túi quần màu đen hơi mất thẩm mĩ,NEG
chất liệu vải cứng dễ chạy chỉ :crying_face:,NEG
mùi hơi kinh,NEG
ban đầu mình còn tưởng rửa tay xong nó còn mảnh giấy nhưng mà nó rã luôn,NEG
mùi nghệ không thơm,NEG
tuy nhiên giao hàng quá chậm do bên v chuyển,NEG
vải co dãn nhưng bị ra màu,NEG
khác hẳn áo ngoài vnxk mình thử,NEU
đường may xấu mác bị ngược,NEG
sản phẩm gói rất đẹp,POS
chất siêu mỏng,NEG
bọc hàng sơ xài,NEG
áo không giống hình tuy nhiên phù hợp với giá tiền,NEG
mỗi áo 1 loại vải luôn,NEU
nhưng mà ngắn so với mình nên đành đi tặng ng khác mặc :two_hearts::two_hearts::two_hearts:,NEU
k biết có phải nguyên chất k chất lượng sản phẩm tạm được,POS
vải thô nút áo ko giống trên hình form áo xấu,NEG
phần nẹp váy may nhăn nheo dúm dó,NEG
làm không tỉ mỉ sơn kém,NEG
mua mất tiền chứ đâu fai đi xin đâu thấy đồ đẹp muốn lần sau tiếp tục ủng hộ mà kiểu này giả dối với khách là sợ rồi,NEG
shop giao thiếu áo này cho tôi,NEG
vải hơi khác,NEG
hang kem chat lượng giao hàng k đúng,NEG
mặc vào hơi giống váy bầu,NEG
giao nhầm hàng,NEG
vừa mở nắp đã bật kem nền ra ngoài bố thí cho bạn 270k mà làm ăn có tâm tí :slightly_smiling_face:,NEG
k đúng sản phẩm đăng bán !,NEG
chất lượng sản phẩm rất kém sản phẩm cực kỳ kém chất lượng,NEG
size m ở shop cảm giác k chuẩn size rộng hơn so với hàng chợ,NEG
quần bị rộng quá,NEG
sice s nhưng to quá,POS
nt shop khong rep :,NEG
form đẹp nhưng hơi dài,POS
màu hơi đậm hơn hình một chút,NEG
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém,NEG
chất lượng sản phẩm tốt nhưng góp ý shop nên dành thời gian check inb khách hơn mình nhắn không lần nào shop rep cả !,POS
đặt maug đen lại gửi màu trắng,NEG
đen nhìn 0 đẹp như hình,NEG
mất thêm tiền ngu :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,NEG
toc it qa,POS
vải ko êm lắm nhưng nhìn chung sp ổn,POS
nhận được vé mà tìm không ta chổ không biết dịch vụ sao,NEG
đặt 5sp nhưng giao có 4sp,NEG
giao hàng lâu vải mỏng thun giãn loại vải này chắc chỉ mặc được 1 lần giặt xong là thôi mang làm giẻ lau nhà luôn đc cái là thiết kế mặc lên dáng cũng đc,NEG
hàng nhận ko giống bài đăng,NEG
chất lượng sản phẩm rất kém hàng quá tệ đặt màu hồng mà gửi màu mắm ruốc thất vọng,NEG
cũng bth,NEU
xài thấy ổn nhưng chưa biết thế nào,POS
bình thường,NEU
đề nghị shop kiểm tra áo trc khi giao,NEG
bảo kiểm tra hàng trc khi gửi mà như này đây,NEG
chỉ có một lớp vải kaki mỏng với 1 lớp vải dù bên trong,NEG
ko giống trong hình giấy deo quá tệ ko đẹp kém,NEG
mình lấy hẳn 3c,POS
tạm đc,POS
nhưng không đáng kể,NEU
42kg mặc chật trong khi drom 55 kg:slightly_smiling_face:,NEU
giao hàng chậm chễ,NEG
vải đẹp1chiếc tạp được 1quần xấu may lệch hết,NEG
kô đc tặng kèm lược như bài đăng,NEG
m nhận hàng rồi sao k đc nhận xu z shop,NEG
đồ bị lỗi,NEG
tạm ổn không giống hình cho lắm,NEG
sợ sơ hở xíu sẽ bị lộ áo ngực bên trong,NEU
mình phải gia cố lại rồi dùng làm bàn ăn,NEU
sản phẩm đẹp nhưng kích thước không giống hình,NEG
chất lượng sản phẩm rất kém kho mực bị lên móc cũ và hôi k ngon,NEG
ko thấy ghi size,NEU
mua 10 cái mà shop ko bỏ đủ màu,NEG
cũng bình thường,NEU
nhỏ xíu như đồ chơi em bé v,NEG
phản hồi shop thì shop nói cũng có cho đổi đấy nhưng phải mất phí vận chuyển tự nhiên phải mất thêm tiền,NEG
màu tối hơn hình,NEG
bị lát hộp nhìn k đẹp mắt,NEG
làm ăn mất khách,NEG
sp ok,POS
áo giống hình nhưng size xl thực sự quá nhỏ :,POS
vì 1bộ phai màu mà hư 1đống đồ luôn,NEG
không giống như sản phẩm đã đặt như đồ chơi vẹy ák :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:,NEG
cổ rộng,NEU
khẩu trang có mùi hôi không đáng đồng tiền khẩu trang quá mỏng đóng hàng rách tùm lum lấy một cái ra xem thử thất vọng chán,NEG
hihi,POS
đặt hàng giao nhằm sp ib kêu đổi ko tl,NEG
quần áo viền trắng mình giặt màu đen phai ra thành viền đen luôn,NEG
mình gửi tin nhắn shop onl mấy ngày mà ko hề rep,NEG
đi học vẫn phải đẹp nhé,POS
vải rất mỏng thời gian giao hàng rất nhanh,POS
chưa xài thử nếu k tốt quay lại sửa oánh giá không sửa coi như chấp nhận,POS
chi kêu đưa ma cho tư tra,POS
chất lượng sản phẩm okhợp với giá tiền,POS
áo rộng đóng gói sản phẩm rất đẹp và chắc chắn,POS
bị bung chỉ một đoạn váy,NEG
chất lượng tạm được,NEG
cúc giả,POS
chất áo mỏng so với hình,NEG
giao hàng nhanh hơi rít mặt cảm giác chống nắng chưa thật sự tốt,NEG
yếm hơi rộng,NEG
san pham tam đuoc ở cổ đường may ẩu,NEU
ta đen mặc màu đen hay vàng gì nhìn cũng thiệt tội cái váy bây nạ,NEU
đường may ẩu,NEG
m ko lắp đc vào chân gương : m xe sirius,NEU
nhu lon dung may ngay la hong,NEG
k check đc mã vạch,NEG
mua 2 áo kg mặc dc cái nào,NEG
qa te,NEG
khong ung y lam size mac qua rộng,NEG
in hơi kém,NEG
sau đo đưa ma hang cho khach tư tra,NEG
nhung giao sai mau,NEG
mùi khác hẳn mùi son chicholic cũ,POS
sản phẩm rách,NEG
sp quá tệ khác hoan toan với sp mà minh dat minh that sự rất thật vong từ nay ko mua sp ở shop nửa minh thay sp ở lazda con tot hon nhieu,NEG
có gửi lại tiền hàng hết nhưng khách nhắn tin không rep lại,NEG
san phâm cung đep nhưng bi lôi chut,POS
váy k giống ảnh,NEG
không bao giờ mua shop này nữa,NEG
đúng size đung màu,POS
áo này hơi mỏng nhưng phù hợp giá,POS
ảnh đẹp lắm shop ạ,POS
shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS
hk giống hình k đáng tiền,NEG
mieng xop chui kha mong manh,NEG
nhưng 1 bên túi quần bị may lại liền quần luôn,NEG
chất mỏng,NEG
giao hàng thiếu,NEG
mỏng mặc xấu,NEG
hazzzzzzzzz nước xả vải đi đâu mất mà nó chỉ còn lưng chừng như này 18l hay không không biết nữa:face_with_tears_of_joy:,NEG
đóng gói sản phẩm chắc chắn shop phục vụ tốt,POS
mua hàng kiểu này thì rất khó để ủng hộ tiếp,NEG
trong khi mình chẳng bao h mặc trắng,NEU
đến lạy shopee,NEU
chữ in mờ khó đọc được!,NEG
váy mỏng giặt bị phai màu rất nhiều,NEG
tạm được xem youtube hơi bị giật mà mạng wifi mình khỏe có j review lại sau,POS
mới dùng được 1 lần nên chưa cảm nhận được hết,POS
áo xấu đường may cẩu thả,NEG
trên lưng ko may đường thun,NEU
shop phục vụ nhiệt tình!,POS
nhưng mình 57kg size m mặc ko vừa có nhu cầu pass lại,POS
mình đặt gà xé cay mà sp ko có cay,NEG
đánh giá 3 sao,NEU
vải đẹp nhưng size to quá :,POS
nhưng đường khâu thì hơi lỗi một chút,NEG
bàn mỏng và thấp hơn so với bàn làm việc trung bình,NEG
bạn nào muốn mặc rộng thì k ổn mình 47kg mặc áo khá ôm,POS
sản phẩm phù hợp với giá tiền chất lượng tạm được,POS
vải mềmform này kiểu k như sơ mi thường đâu nhávạt trc rất dàivà trễ vai nữacánh tay cx kiểu rộng ýổn,NEU
vải hơi cứng ko biết giặt có mềm ko nhưng nc là ok nên tăng size nhé mn ko sẽ bị kích đũng đấy cao 1m62 thì mặc sẽ bị ngắn,POS
chị chủ shop nhiệt tình,POS
hoodie thì vải quá mỏng:expressionless_face:,NEG
giao hàng lâu!,NEG
áo,POS
quần màu sữa nhưng túi màu hồng trông lộ siêu rộng mua 2 cái chắc cắt thành quần lửng :,NEG
mình đang đánh giá thái độ phục vụ của shop nhé!,NEG
gửi về là váy sơ mi bình thường,NEG
dù đặt 4 đôi 1 lúc,NEG
áo lúc nhận khác xa so với ảnh mẫu logo bé tí chất áo ko đẹp nhắn tin cho shop về hàng lúc nhận ko thấy phản hồi lại thiéu trách nhiệm tóm lại là ko có lần 2,NEG
màu sắc ko đẹp như hình,NEG
hộp thì hok tặng cái nào,NEG
áo không đẹp khác màu trong hình,NEG
ao len vat bau ko nhu anh maungan cun con,NEG
shop lưu ý size cho chính xác,NEG
shop phục vụ rất tốt!,POS
xấuuuuưuuuuu,NEG
vải măc hơi bị ngứa,NEG
voi gia tien đó thi ok,POS
shop làm việc k chuyện nghiệp bảo 2áo trắng lại gửi áo trắng với áo đỏ,NEG
và shop ok ngay 1 tiếng sau đã giao cho nhà vận chuyển :face_with_tears_of_joy: hơi buồn một xíu là áo hơi xù lông một chút chỉ thừa cũng nhiều nhưng vẫn ưng cái bụng ghê lắm à nghen,POS
bị rách 1 tẹo,NEG
áo mỏng,NEG
còn được thêm bộ 3 chai quà tặng,NEU
kp chất da giày hơi rộng mặc dù đặt size thường hay đi chất lượng sản phẩm tạm được,POS
giao thiếu,NEG
cách 2km mà ship 5 ngày mới tới,POS
áo giặt nước đầu bị ra màu không sử dụng được,NEG
chất lượng sản phẩm tạm được,POS
sai bảng màu mắt shop nha,NEG
nhưng mua 2c lại cái dày cái mỏng,NEG
áo nhỏ,NEG
nhưng nhìn chung vẫn ổn,NEU
shop giao sai màu đặt trắng giao đỏ,NEG
ngắn và mỏng,NEG
tạm chấp nhận tuy không giống hình là mấy,NEG
balo quá mỏng,NEG
mong shop kiểm tra kĩ trước kho đóng hàng,NEG
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt nhưng áo hơi nhỏ,POS
màu áo quá đậm,NEG
vải bình thường,NEU
áo len mềm đẹp nhưng ra màu kinh lắm,NEG
mình thanh toán tiền cho shop này,NEG
hàng k đc rộng như trong hình,NEG
k giao màu đúng như mình đặt,NEG
hàng kém chất lượng đóng gói sản phẩm rất kém,NEG
áo size to quá không mặc được,NEG
cổng tai nghe 35 đằng trc cắm k nhận mặc dù đã cắm đúng dây vô main,NEG
nhận được rồi nhưng có chỗ xước,NEG
không đung size,NEG
thiếu hang co 19 chai,NEG
và mùi cực kì nồng ko thơm tí nào cả,NEG
chất len rất xấu không như mong đợi,NEG
xem đctay cầm game cũng đc,NEU
